,text,target
41746,Billy say ok,ham
41747,Erm team name pohcrastinate?,ham
41748,Wth how u check ans siaz! Godlike. I screen abit also difficult,ham
41749,Yea manz! Can gimme ur full name and email?,ham
41750,Serious jus put,ham
41751,Hey can send me ur full name email and year u born in? Thks,ham
41752,Hey can send me ur full name email and year u born in? Thks,ham
41753,oh also U born in which year? Thks,ham
41754,"dillon chew wei xuan,  <EMAIL> , <DATE>  <#>",ham
41755,Poh yu quan.  <#> .  <EMAIL>,ham
41756,Kk,ham
41757,Must inform Mr soh le,ham
41758,I dun tink so ba!,ham
41759,"Zhou Shao,  <EMAIL> .  <#> . Will billy dq not?",ham
41760,Ng Wei Cheng Truman <EMAIL> <#>,ham
41761,Dillon <#>,ham
41762,I sent u billy no wad. I dunno le. U decide?,ham
41763,Have I sent u v card wad,ham
41764,<#> Billy,ham
41765,"Telerangers, powertubies",ham
41766,Choose 1 la lols,ham
41767,Okay!,ham
41768,Thks!,ham
41769,So 2moro go sch at 2?,ham
41770,Wth? I tot we going early to do? Tues due le nabei,ham
41771,Wat the!,ham
41772,How many ppl before my hip,ham
41773,Hey wat things to buy for project,ham
41774,Hey wat things to buy for project,ham
41775,REPLY,ham
41776,Like board to work poster on?,ham
41777,But I not sure wat info to put in yet. I jus buy corrugated board1st. BTW size is a3 rite,ham
41778,Manga!,ham
41779,Where?,ham
41780,Lols I at hostel le!,ham
41781,I Emo den come here chill alone! Lols u wan go clementi gym ar,ham
41782,No la jus dun wanna stay home. Come my room 2nite la.,ham
41783,Yea. Reading manga Lo. U wan gym den eat not? Hostel food sux,ham
41784,Lols! Kk but I  <DECIMAL>  nid come back do project,ham
41785,K set den I reach clementi at 4!,ham
41786,Okay!,ham
41787,Wat the! Den how train and eat dinner,ham
41788,Lols okay. Later I Dun wan train too hard!,ham
41789,Hand still not mch feeling!,ham
41790,Okay I try! Excited alr,ham
41791,Lols k!,ham
41792,Mr lee I an not free on both day b4 1...,ham
41793,Okay thks. Get well soon Mr lee,ham
41794,Go down now?,ham
41795,K,ham
41796,Lols yea?,ham
41797,Doing last min project. Wat where u doing,ham
41798,Eh only can use a3 size le...,ham
41799,Eh only can use a3 size le...,ham
41800,Lols imma sick...,ham
41801,Yea Hahas thks!,ham
41802,Why? U nid it back?,ham
41803,Lols how? Pass u now?,ham
41804,Kk,ham
41805,Holy underwater robot,ham
41806,Omg excited! Using lego and other comp from scratch,ham
41807,No nid programming. It's very exciting!,ham
41808,Eh see wring. Yea nid sine programming. Emo,ham
41809,It was not bad. Got  <#> / <#>,ham
41810,Nop,ham
41811,Bring thumbdrive 2moro! Thks,ham
41812,Tell me when eating!,ham
41813,Tell me when eating!,ham
41814,Can reply?!,ham
41815,Nop. Probably end early,ham
41816,Mr lee when do I show u my work,ham
41817,Yea tink so,ham
41818,Yea its okay. Thks and get well soon!,ham
41819,"Hey u tot only double bond and ring structure will have geometricisomerism? How come 2,3-chlorobutane has geometric isomerism",ham
41820,Oh okay thks!,ham
41821,TrumanS <#> E,ham
41822,Lols but I dunno bout aerody! Plus it really matters meh? Oo,ham
41823,Oh no. Did any other grp apply so far?,ham
41824,He said some projects will be shared. Hopefully its not ours. Gotinterview too jus do properly na shld be okay,ham
41825,Los when coming back. Ur bag is here,ham
41826,Dun nid,ham
41827,I wanted to one here study but no one! At home read  <#>  plus chapter of dbz,ham
41828,Sianz no one here!,ham
41829,No! Sianz still wanna gym de. I m disappoint,ham
41830,K set. Feeling feverish though,ham
41831,See lo. Eh bring nice movies! Like huo yuan jia,ham
41832,I send??,ham
41833,Serious? Zzz boring life,ham
41834,Kk set. Come back teach me chem,ham
41835,Son of picollo is picollo? Wth?,ham
41836,He is his own father?,ham
41837,NaOH in ethanol reflux is wat,ham
41838,Tot u coming 2day?,ham
41839,Gg Wksht 2c where got ester,ham
41840,When coming back?,ham
41841,Can't find!!,ham
41842,Worksheets 2c up till arene onlywhere got Williamson,ham
41843,Other one,ham
41844,Quest 3 the I compound,ham
41845,Waa imba. Guo ran shi soh jie,ham
41846,When u coming back,ham
41847,Emo. Left soh how and me,ham
41848,(CH3)3 CCl do wad de,ham
41849,Wksht 2c quest 5,ham
41850,Gyming at sch. Aft exam den jio u!,ham
41851,I in sch le. U lost ur form?,ham
41852,Den take nxt time! When nid hand in?,ham
41853,Oh ya... climb in or get another form frm monica?,ham
41854,I help u ask soh jie,ham
41855,Hey can help Eman photocopy rock climbing form?,ham
41856,Nvr sign? Come sch print,ham
41857,Emo... Gg le,ham
41858,Hey ps sohjie no printer and signed his form le...,ham
41859,I have no idea. Den he nid ask others lo,ham
41860,Ya this afternoon I signed myself,ham
41861,Eh u when come back. Joel yh not coming 2day zzz,ham
41862,Joel parents dun allow. Yh parents tink he going out with cherie lmao,ham
41863,Lols 2day holiday wad! But they all 2moro coming,ham
41864,Eh nvm la I not hungry,ham
41865,No not yet,ham
41866,Thks sis!,ham
41867,Hahas thks! Slept at  <DECIMAL>  yest lol,ham
41868,Paper was quite okay,ham
41869,"Hey odacker!pass down the msg!on  <#> th may, meet at GO at<DECIMAL>  and bus will bring us to rock climbing place!there willalso ne transportation back to sch at  <DECIMAL> :):)",ham
41870,Okay. Edit by when,ham
41871,2nite can? I wanna nap now lols,ham
41872,Yea okay later. Cya imma sleeping now,ham
41873,Ya?,ham
41874,Nxt week weds would be fine thanks,ham
41875,Sry Tues pls. Around  <#>  am. Or any other time?,ham
41876,Coming,ham
41877,Who u? Oo,ham
41878,Oh lols okay,ham
41879,Wtf dude!,ham
41880,Lmao! I at home la,ham
41881,No! For wat,ham
41882,Lol its holiday! 2moro night going to celebrate cousin bday tillmidnight. Probably not studying,ham
41883,How was exam? Eh when u returning,ham
41884,Lols! Wth he say easy ar. Btw going chalet,ham
41885,Why not going? Aft exam le,ham
41886,Sianz. Den may I dun go Lo. Btw Thursday Fri no sch meh,ham
41887,Err see 1st la. Kk good nightp,ham
41888,Yu quan sent me: Eh boss. Samc how? Ideas leh. Go think of theinitial steps leh. Mr soh never reply meh.,ham
41889,Air pump difficult. Mr soh got send u?,ham
41890,He said avoid chem rxn too. messy,ham
41891,I send him our ideas 1st. Clifton got reply?,ham
41892,"Joel's idea1st idea, ball roll and hit a bottle, it topples and cause water toflow in a plastic river channel like a pvc tube cut in half, whichcarries a boat, when this boat hits a 'bridge' like a ice cream stickbridge this will push another bal or two other ballsl to continue thechain rxn.2nd idea, ball activates air pump, blows up balloon, when balloonreaches some height it pushes a seesaw to make the next ball to rolldown a slope.3rd idea, nails block a ball from entering a channel, ball hits magnetinto position whereby it attracts nails away and cause ball to rollinto channel.",ham
41893,Mr soh say by  <#>  may,ham
41894,So u Mon going back?,ham
41895,Yea Joel me going back,ham
41896,Yea set,ham
41897,If u wan sun night also can. I can't study at hm,ham
41898,Lols den Mon morn lo,ham
41899,Yea okay. Quads pain lik shit,ham
41900,Bo bian. Cure pain with pain lo,ham
41901,Simi lj? U get full marks alr la! I study  <#>  mins go slp le,ham
41902,Lols! Eh weds wat ur all doing? I dunno to go not le,ham
41903,If not very fun I go find my frens?,ham
41904,Joel and I can go on the 2nd day wad. Or u all weds doing wad,ham
41905,Lols chalet lik borlin. Go play volleyball or smthing?,ham
41906,Ya cus I dun wanna stay in chalet do nothing.,ham
41907,Hahas kk,ham
41908,Eh weds playing volleyball at sentosa u not coming?,ham
41909,Wat the! I weds marking day!,ham
41910,Lols meet up aft jus holidays?,ham
41911,Then meet up when,ham
41912,I dun mind. When izzit,ham
41913,Kk ttyt,ham
41914,Okay son. Wad u wan me to help in,ham
41915,Lols celebrated last week. Eh when u free wanna meet up?,ham
41916,Lols okay lo. Bye son,ham
41917,Iodoform results in isomers meh,ham
41918,Oh how make primary alc to stone? Ozone ar,ham
41919,Lmao I mean ketone!!,ham
41920,But its primary alc le,ham
41921,So how Oo,ham
41922,Does cycloalkane undergo free radical substitution,ham
41923,Ps was sleeping,ham
41924,Do worksheet 4 quest 3,ham
41925,Home la. U going baCk 2moro morning?,ham
41926,I changed! Ethanol and phenom how compare acid strength,ham
41927,I tot oh is ewg,ham
41928,But oxidized le will be benzene connected to a carboxylic acid wad,ham
41929,Phenol or cyclohexanol more ability? Why,ham
41930,Isn't benzene edg too?,ham
41931,Electron donating group,ham
41932,Alcohol add hbr and heat get wad,ham
41933,I know but dun nid heat wad. Erm socl2 for wad,ham
41934,How to convert cyclopentanol to petanoic acid,ham
41935,Where you,ham
41936,Where you,ham
41937,Yr 5 only got exams le. Nt sure te other lvl.,ham
41938,Dun tink so,ham
41939,Wan fight ar Dick face,ham
41940,Htcdroid,ham
41941,Pls soh how! Pls pls pls pls salmon set,ham
41942,Dun liddat le. We good frens le. I gave u a chocolate le. Rem?,ham
41943,Htcdroid,ham
41944,Art was probably a- to b+. Chem was quite easy,ham
41945,Yea but can't stay. Btw when u comin back,ham
41946,Ms lee! Truman here. I 4got to hand in my rock climbing form. Can Igive on that day,ham
41947,2nite den ask,ham
41948,Jus gymed yest  lols,ham
41949,Okay emo,ham
41950,Why le???,ham
41951,Yea I tink so ba,ham
41952,Fwd: Hey odacker!pls help me pass down the msg and remind everyone tohand in rock climbing consent form if u haven't:),ham
41953,Fwd: Ahah by the way u can come and collect ur shirt on Monday before9!:)ill be at odac room!pass this down too^^$ <#>  BTW~,ham
41954,Okok cya,ham
41955,Wan go sundown marathon?,ham
41956,Wan go sundown marathon?,ham
41957,Fun le. Ur  <DECIMAL>  improved wad,ham
41958,Lols kk,ham
41959,When is sundown marathon,ham
41960,Lol end of may liddat,ham
41961,Got  <#>   <#>   <#>  k de,ham
41962,Wan train 2moro??,ham
41963,I yest go only den Cant stay over. Erm train near east side?,ham
41964,Tell me by 2nite?,ham
41965,Sentosa to learn volleyball lols. U meet them for wad sia?,ham
41966,Learn yourself la. Nxt time go play le! Waa izzit the hostel ting,ham
41967,So 2moro how?,ham
41968,Sry I m busy,ham
41969,Eh u free 2day?,ham
41970,Nop. Only Friday den nid go back!,ham
41971,Can't nid celebrate grandma bday lols,ham
41972,Dun Emo! Nxt time then train,ham
41973,"Hols I wanna train, learn volleyball. Rem last time we say wannalearn windmill?",ham
41974,Can't want YouTube and learn meh?,ham
41975,Watch* got a lot tutorials wat. Jus need a place to train,ham
41976,Nid $$ le. And fixed timing too. U wan go communuty centre learn ar,ham
41977,Oh. Hope can find a short course. Holiday also quite short jus learnbasics nxt hol learn agn,ham
41978,I dun mind. How find course? Or u wan muay Thai lols. Only got time for one,ham
41979,I can't be an omen. I can be a jinx,ham
41980,I outside haven check yet!,ham
41981,Can fetch me?,ham
41982,I watch show now,ham
41983,9 plus,ham
41984,Okay la,ham
41985,Lols alright!,ham
41986,Yea,ham
41987,Like 7 plus I guess!,ham
41988,I dunno le jus sleep?,ham
41989,Jus went yest! Can't,ham
41990,I dun think I can. See 1st,ham
41991,Not sure. U rushing off meh,ham
41992,Whole day will be gone I guess!,ham
41993,Eh June holiday like no course for muay Thai le!,ham
41994,I haven check yet. But only holidays won't learn much for breakdance,ham
41995,I rushing there to slp 1st lols!,ham
41996,I tot meeting at GO 1st? Den got bus fetch,ham
41997,<#> th May MONDAY  <TIME>  AM outside General Office for BUSOn facebook,ham
41998,Lmao I just gymed on sat! 2moro den gym u wan?,ham
41999,Later I buying nasi lemak u wan?,ham
42000,<DECIMAL>  at go. U coming hostel 1st?,ham
42001,Nid wear wat?,ham
42002,Track pants?,ham
42003,Hey dad can I stay over? I wanna gym at sch. Plus I realised thatThursday got cluster outing and Friday got script checking,ham
42004,Wad did I msg? Yuan Wei send one. Erm we going out eat. U wan?,ham
42005,U called me?,ham
42006,Ok thks,ham
42007,Thks DADDY,ham
42008,Can just apply leave for me? In case,ham
42009,Jus apply whole week cus I dun wanna tap role call,ham
42010,Wazzat,ham
42011,I went home. They not there meh,ham
42012,Waa both of em?,ham
42013,<#>,ham
42014,At home...,ham
42015,Where? I playing cod yest,ham
42016,Nop not staying,ham
42017,I lazy go all the way la. 2moro nite den I going,ham
42018,"Shldnt le. If u keep ur back straight, form shld be correct",ham
42019,Deadline is supposed to train back wat. U go gym urself?,ham
42020,Where they?,ham
42021,U wan play cod?,ham
42022,Kk reach at 4 plus,ham
42023,Reached. Where u,ham
42024,Where u all,ham
42025,Lame,ham
42026,Compo c+,ham
42027,Nth else. It's average okay,ham
42028,Ya lols,ham
42029,Okay see you Mr lee,ham
42030,2moro wat time going?,ham
42031,I not sure! I dun tink so ba,ham
42032,I not sure le. The last time got pyramid ting there,ham
42033,Yes. Bbq where,ham
42034,Bbq at macs?!,ham
42035,Can meh? V hard to work I guess. Plus nid return to hostel,ham
42036,Kk. Jus hope dun rain!!,ham
42037,Okay set! Put on Facebook?,ham
42038,Oh okay. Nvm I try makin kite then!,ham
42039,Wat time going back hostel,ham
42040,Hey u returning 2day?,ham
42041,How many ppl confirmed,ham
42042,Oh when is the latest we can order,ham
42043,U wait for helicopter to pass 1st?,ham
42044,Must follow the guy!,ham
42045,Wth hardcore addict! I want other versions le,ham
42046,Can play one? Help install le,ham
42047,Lols Kk cya I going back now,ham
42048,Go cut hair 1st. Nth to do oso,ham
42049,No! I going someone. Los u slit wad hairstyle,ham
42050,Going for smo and sat?,ham
42051,I not sure tts why wanna ask u!,ham
42052,On my way,ham
42053,Ask timo!,ham
42054,Have,ham
42055,Can eat the bread?,ham
42056,Yay thks,ham
42057,Beautiful shot. Now move on. In the shadows,ham
42058,Nhsbe <#>  4,ham
42059,Nhsis <#>  3,ham
42060,Nhsvs <#>  2,ham
42061,Ps was sleeping,ham
42062,Set!,ham
42063,I eating outside. Later tell ya?,ham
42064,Eating in sch?,ham
42065,Eating in sch?,ham
42066,Okok,ham
42067,Titties msged me,ham
42068,I mean email the notes lols,ham
42069,See u,ham
42070,Oh fuck I 2moro nid meet lee wee yan at  <DECIMAL> !,ham
42071,But he said it quite long ago. Dammmmmm,ham
42072,I know! But he confirm twice I said ok to both. Emo,ham
42073,Mr lee is it possible for you to brief me earlier 2day?,ham
42074,Ya bring all!,ham
42075,Ok thks,ham
42076,Later  <#>  wan go math?,ham
42077,Where u,ham
42078,Bring the stuffs!,ham
42079,Waiting for eman cut hair. Now he going back sch le,ham
42080,Who coming,ham
42081,We at clementi mall now eating. Help u dabao?,ham
42082,Nop,ham
42083,Yes. Eh I nid to move my things out...,ham
42084,PS! We can say the concentration of the dye affects. Also thebackground creates interference that deflect the vortex. And usualstuff like TD affect vortex radius and MV affects stability,ham
42085,Later we go together. Come back,ham
42086,Oh yeaa!,ham
42087,Wcp. U? How's yh,ham
42088,Okok,ham
42089,Can't pangseh class,ham
42090,9 plus  <#> th plus,ham
42091,Ps was busy. Erm I will send to lim TT by tonight,ham
42092,Any plans later?,ham
42093,Help me collect if I nt therew,ham
42094,<DECIMAL>,ham
42095,Honors B+Major A,ham
42096,Art B+Chem A-English next semester,ham
42097,I dun tink so. Ps going back soon,ham
42098,Ya have alr. Difficult,ham
42099,U can try reading the notes,ham
42100,Mr lim I forgot if I signed up for SAT. Can you please help me check?,ham
42101,At hm alr,ham
42102,Lols! Cus u continued feeding it rite,ham
42103,Wtf den can work?,ham
42104,Oh we share the book?,ham
42105,Oh okay thks!,ham
42106,Who is this,ham
42107,I did not collect it. I tink my senior helped me to,ham
42108,Hey Monica did u help to collect our bibs?,ham
42109,Oh the person frm legs n paddles said they gave me my bin wrongly,ham
42110,"Hi weicheng, shihwan frm nus canoeing club, we hav gave one of urteam bibs wrongly, ur num should b  <#> , bt we gave u  <#> , so, wenid to change the bibs.. Sry for the inconveniences caused",ham
42111,Oh so do I still nid to change?,ham
42112,Ok thks,ham
42113,Sent to ur @live.com.sg,ham
42114,I can't find ur flight no,ham
42115,Nvm found,ham
42116,Okok,ham
42117,Where are u,ham
42118,U not at home?,ham
42119,Lame,ham
42120,2moro wan go sentosa volleyball,ham
42121,Weds  <DECIMAL>  to  <#>,ham
42122,Go for arp wat thing,ham
42123,Oh. Ya I saw le. Sianz this week my only free week,ham
42124,Btw smo also sure can't get anything.g de. Almost all question also dunno,ham
42125,Free?? Lols wat time,ham
42126,Oh ps afternoon I can't make it.,ham
42127,Ya sure! At Changi hospital?,ham
42128,Okay set!,ham
42129,Ya going sentosa wat,ham
42130,So meet where wat time,ham
42131,Kk,ham
42132,Thks!,ham
42133,Imma going sentosa now. Bout 9 plus come back,ham
42134,West raining?! Wtf,ham
42135,Zzz if rain do wad siaz,ham
42136,Orh u change settings to rainy day,ham
42137,Going sentosa,ham
42138,Yaya. Bout 7,ham
42139,Side gate frq. Ya nid formal,ham
42140,Tie I not sure. Just bring in case,ham
42141,Lols nvm la I bring for you,ham
42142,I book u on  <#>   <#>   <#> .,ham
42143,Go yh house,ham
42144,I book u on  <#>   <#>   <#> . Go yh hse,ham
42145,Really! Set not?,ham
42146,3 days at nite,ham
42147,Bring change luh. Eh camp  <#>  just end you gonna go overseas you shitting me,ham
42148,Guai lan ))))))':,ham
42149,Lols I dunno le. Argh boring life,ham
42150,Alright!,ham
42151,Just got latest update..dunno if it's suppose to be good news.Overseas trip on  <#>  to  <#> .Frm sohjie. ALRIGHT!,ham
42152,Be a bad boy. Be rebellious,ham
42153,Ya I free next week :),ham
42154,Ps. Clementi now,ham
42155,Got buy breakfast?,ham
42156,Waa emo. Where u now,ham
42157,Kk reaching in 5 mins. Meet at boarding office!,ham
42158,Imma there alr,ham
42159,Anything on 2day?,ham
42160,Lols nvm,ham
42161,2day u free?,ham
42162,Sianzz,ham
42163,Hey when can go ur hse swim and play ping pong agn,ham
42164,Lols when,ham
42165,Okok msg me,ham
42166,"Ye but running, not kayaking",ham
42167,Katong?,ham
42168,Clementi lols. Normally hawker centre nicer,ham
42169,I usually go west coast plaza eat. Got Thai Korean food. Notbad,ham
42170,Okay lo,ham
42171,2nite give u? I outside.. thks!,ham
42172,Yep,ham
42173,Hahas its ok,ham
42174,Wat time is SAT,ham
42175,How? Nid being wat ar,ham
42176,I asked 1st! Eh I may b kayaking le ^^,ham
42177,"Korean! Wat time is SAT, nid bring wad?",ham
42178,Can help cheat?,ham
42179,Ok :),ham
42180,Wat time coming my hse 2moro,ham
42181,Rly? Tot coming cus lnp,ham
42182,Oh izzit. Anything lo,ham
42183,Lols k,ham
42184,Hey proper footwear for kayaking means Booties?,ham
42185,Ok thks! Ons still out. Send u by 2nite thks,ham
42186,Hey 2moro how u going school,ham
42187,Yea can fetch me? Nid GC or scientific calc. Eh I go ur hse denchange sch uniform? At home no uniform lols...,ham
42188,Remind u wad Oo,ham
42189,Oh Okok,ham
42190,Okay!,ham
42191,Can't got exam...,ham
42192,Ps. It's  <#> . Nid photocopy?,ham
42193,No nid photocopy anything?,ham
42194,Ok thks :),ham
42195,U go prep course nvr go SAT?,ham
42196,I dun tink so...,ham
42197,Nvm la u stay lo? My parents won't allow la,ham
42198,My hse got direct bus... go ramp take  <#>   <#>   <#>,ham
42199,Tamp!,ham
42200,Ps swimming. Erm get back to u in awhile,ham
42201,Why le?,ham
42202,Wat movie wat time where,ham
42203,Before  <#>  bah,ham
42204,After legs and paddles,ham
42205,Oh u not going home? Wat time can go Oo,ham
42206,Oh okay! I find I aft tt?,ham
42207,Lols go up and find?,ham
42208,Ok thks!,ham
42209,At home. Reaching at  <DECIMAL> . U?,ham
42210,I know! It was pouring tis morning.. anyone there yet?,ham
42211,Lols! Sj going himself. Not wif me,ham
42212,He come for wad? Trackers running? Oo,ham
42213,I see. Waa got lightning le. Later cancelled,ham
42214,Ya they volunteer! Later kayaking can see Joel :) imma reaching le,ham
42215,No nid pair lols he is safety kayaker,ham
42216,Help yeah,ham
42217,I dunno! Faster come,ham
42218,At the bedok reservior carpark.,ham
42219,Dun wuss!,ham
42220,My legs dun give a shit. My arms excited,ham
42221,Hahas thks too for being in charge,ham
42222,The thing keep postponing. We ended up watching movie. Did a lot ppl quit?,ham
42223,Rly? I tot postponed till 3 pm,ham
42224,Waa wat the shit. Ms lee say go back cus postponed till 3 still notconfirmed... emo,ham
42225,Ya dinner.,ham
42226,I still at redhill... 2day left very early the train still so slow lols,ham
42227,U finding lim TT first?,ham
42228,Hahas Okok!,ham
42229,Yep on  <#>  le,ham
42230,Hey u at home? Can I go collect ur house?,ham
42231,Bout 8 plus to 9 can?,ham
42232,On my way now!,ham
42233,Man vs wild now!,ham
42234,Sahara desert. S5 ep 1,ham
42235,Hes drinking pee now. Ttyl,ham
42236,Nop he pee into t shirt and squeezed to drink,ham
42237,Right after this at  <#> th got survivorman :D,ham
42238,I reachedd. Where u,ham
42239,Noodles?,ham
42240,Noooooooooo,ham
42241,Dles,ham
42242,Thks DADDY,ham
42243,Ya... mine like everyday. U le?,ham
42244,Ya everyday wake up 7. Zzz plus travel fare. Mine just ended le,ham
42245,Ya la... eh where u now? U wan go eat,ham
42246,Lols my dad overseas agn. Eh holiday till when ar?,ham
42247,Eh keep  <#> rd free got shaohao day.,ham
42248,Just topped up  <#>,ham
42249,I wanna try ask for day off. Cus the ppl probably go hm at nite,ham
42250,Where u now?,ham
42251,On my way hm. Tot u at home wanted buy u bubble tea. Too bad,ham
42252,See 1st.,ham
42253,TLC channel now quite nice,ham
42254,A baseball guy going round globe learning all kinda sports. This epis wrestling,ham
42255,Hahas np,ham
42256,Ps busy,ham
42257,Eh u too both packets of milo ar,ham
42258,I put 2 yest! Now no more,ham
42259,Lols raffles place. You?,ham
42260,Wat the? So early for wad,ham
42261,I see. Reached clementi alr,ham
42262,Where ya Oo,ham
42263,Kk wait for u at stairs entrance,ham
42264,Tis week no volleyball?,ham
42265,Ok I try. Time?,ham
42266,Lols imma eating now. Mayb later,ham
42267,Ps bathing. Sianz tonight Nth mch to watch,ham
42268,Okay,ham
42269,Hey where ya,ham
42270,Lols okay nvm,ham
42271,Ps I 2moro can't go,ham
42272,Ps I 2moro can't go,ham
42273,Send me ur flight details?,ham
42274,Yea its okay. U weren't late yest,ham
42275,Wth father day 3rd Sunday of june,ham
42276,Hey so is it on  <#> rd,ham
42277,Wahh pangsehhhhhhhhh,ham
42278,Lol jkjk I was using AYE msg as template,ham
42279,Yea enjoy while we can,ham
42280,Next week 1 3 5 free. Sentosa on any one,ham
42281,Next week 1 3 5 free. Sentosa on any one,ham
42282,I nid ask my mentor off day see if can,ham
42283,Yep :D,ham
42284,Who else?,ham
42285,Oh ps. Nxt week can ask sx Dylan to bball,ham
42286,Hey Roy ask if u wan play bball nxt week?,ham
42287,Hey Roy ask if u wan play bball nxt week?,ham
42288,Eh pinky bro I  <#> kg alr! ^^,ham
42289,I nvr train for 2 weeks! Everyday ARP frm 9 to 5 ==,ham
42290,Nxt week mentor overseas I 1 3 5 free. I everyday eat nid food till fat lols,ham
42291,I wanna watch the horror movie u posted on Facebook. Go as odacouting? Lols u no training meh?,ham
42292,Okay lols I go gym now ttyl,ham
42293,Lols the desert episode? Ya his jumps and leaps v nice too,ham
42294,Lols he is buff not ripped right,ham
42295,Looks like insects gave him lotsa protein eh,ham
42296,Hey imma watching movie now. Ttyl,ham
42297,Yea smart!,ham
42298,On my bus back,ham
42299,wfnu9p4q,ham
42300,Lols jus gymed yest . 2moro going swimming ps. Eh like no one wanwatch movie liddat,ham
42301,I swimming at tampines. Okay I dun mind weds watch?,ham
42302,Pri sch fren lols. Anytime jus not too late!,ham
42303,Weds free watch LADDALAND?,ham
42304,Set cya!,ham
42305,Waa Emo.. ask ryan?,ham
42306,Hmmm I not sure jio who... eh weds after movie gym?,ham
42307,Set! Dun disappoint me,ham
42308,Ok but not so early,ham
42309,Bout 2,ham
42310,Haven't reach yet lols,ham
42311,Kk,ham
42312,Reached,ham
42313,Excited! 9 pm man vs wild,ham
42314,Yep!,ham
42315,Bring 2moro do!,ham
42316,.... I tot s5 ep2 sia,ham
42317,Wts...,ham
42318,Emo no have channel,ham
42319,Reached :),ham
42320,Emo loo dao me...,ham
42321,Waa okay not... food poisoning ar?,ham
42322,<#>   <#>   <#> . But not sure he confirmed not,ham
42323,Bruddah u book Joel and me den on not?,ham
42324,Eh take care! Drink up and dun lose too mch weight!,ham
42325,Wat the. I wonder wat u have been doing man,ham
42326,Got see doc? I tink u Rly food poison sia,ham
42327,Ya I free 2moro. Yh nvr say do wad le.... dunno still on not,ham
42328,I that time also fever vomit. So shld be ba. I mayb go find yh or gymwif fren lo. U shld rest now la,ham
42329,Yea np. Nxt time den go watch!,ham
42330,Wait for him reply lo. BTW I tis week only Tues thurs nid go. Mymentor overseas,ham
42331,Wat time? Who going,ham
42332,Okay!,ham
42333,I see 1st k?,ham
42334,Thks! Sx Ryan will go rite?,ham
42335,Alright sounds awesomez.e. but I only Fri free this week ...,ham
42336,:)) can ask roy too?,ham
42337,Erm... we can... swim!,ham
42338,Ya hmmm. Book everything! Gym also can,ham
42339,Thks!,ham
42340,Lol wat time de,ham
42341,<DECIMAL>  pm de?,ham
42342,Have but I dunno can not,ham
42343,I cant. Nid card....,ham
42344,<DECIMAL> pm. If my fren wan join okay rite,ham
42345,Again?,ham
42346,I not sure le. Probably not. Okay go swim lo. Wat time,ham
42347,Ya. Kk. Help me bring extra swimming trunks,ham
42348,When pool close??,ham
42349,I washing mine lols,ham
42350,Kk,ham
42351,Hey dad later I watching horror movie at  <DECIMAL> pm at tm with soh jie,ham
42352,Eh no nid bring le I found mine. BTW u wan go buy ticket le then swim?,ham
42353,U fetch?,ham
42354,Then still ask me...,ham
42355,Eh no nid bring le I found mine. BTW u wan go buy ticket le then swim?,ham
42356,..!..,ham
42357,Kk,ham
42358,Simei nxt stop tampines. U can go le,ham
42359,1 min,ham
42360,I not going le. I watching movie... 2moro u wan go? Sohjie frensgoing niaz ...,ham
42361,Nub!,ham
42362,Walking back now,ham
42363,I can bring my harddrive,ham
42364,Hahas yea,ham
42365,Lols too early today,ham
42366,Yep. Lols I no shoes to wear today,ham
42367,Slippers. Bobian,ham
42368,2nite u wan gym? But nid help me bring towel shoe and pants lmao,ham
42369,Like 5 plus 6,ham
42370,5 la I tink. Meet simei  <DECIMAL> pm?,ham
42371,Ya... socks too,ham
42372,Gl shoe wet,ham
42373,Kk!,ham
42374,Eh I tink we meet at 6 instead ba. Cus it closes at 8,ham
42375,Ya lols I tired siaz. Eat den go hm lo,ham
42376,Guailan ar. Sianz so tired may I gym a bit only,ham
42377,Yest watch horror movie le can't fall asleep.... only had a little slp,ham
42378,Wanna collapse le...,ham
42379,Can la jus do lighter,ham
42380,Kk,ham
42381,Meet at  <DECIMAL>,ham
42382,But I reaching at  <DECIMAL> !,ham
42383,..!.. why can't  <DECIMAL> ?,ham
42384,Kk. I wait at coffeeshop lo,ham
42385,Reached,ham
42386,Bubbletea,ham
42387,Eh 2moro u going Dulan house?,ham
42388,Lols nvm. 2moro going?,ham
42389,Lols okay.. but everyone going le! U sure u wanna disappoint us,ham
42390,So 2moro how,ham
42391,Lols wat the,ham
42392,Lols ok BTW 2moro Dylan say can't le lmao!,ham
42393,Oh Kk nvm then,ham
42394,Erm nxt Mon or Tues? Lols I no hmwk to mug,ham
42395,I have no idea yet lols. But I will be staying at hotel yea?,ham
42396,Erm weekends only sat free lo,ham
42397,Hahas set!,ham
42398,Did it eat its own mount? Lols I tot the process quite long de,ham
42399,Thks! Now its time to watch ip man2. I tink ur mantis will eat its moult soon,ham
42400,Rly? Izzit disturbed when its moulting,ham
42401,Nvm la as long as it can still eat,ham
42402,Tonight try ba. If can't then gotta injure its prey 1st den feed :/,ham
42403,With one arm? Oo,ham
42404,Lols aye got arp n training so no volleyball. Went fren condo lols. Iwas bored just now and tried to dl gba emulator,ham
42405,"Lols I haven got Rom yet. Now out eating, gonna try when back. Yeathe movie is awesome",ham
42406,Lols I at hosp visiting dads fren son. Later going orchard le. Pslooks lol u gotta eat wanderer meal,ham
42407,Go swim la lols. Why u nvr follow ur family,ham
